675.5038759689921; -16.80138568129331
679.6899224806201; -18.360277136258645
684.7286821705426; -20.265588914549653
690.3875968992247; -23.036951501154732
695.0387596899225; -25.98152424942262
698.5271317829456; -30.31177829099306
700.9302325581394; -35.334872979214765
702.5581395348836; -40.87759815242492
703.7209302325581; -48.498845265588926
704.3410852713178; -55.94688221709009
704.9612403100774; -67.20554272517319
705.2713178294573; -74.65357967667438
705.5038759689921; -80.36951501154732
705.7364341085271; -84.0069284064665
705.9689922480619; -87.12471131639722
706.2790697674418; -83.31408775981527
706.2790697674418; -78.63741339491912
706.3565891472867; -74.48036951501155
706.5116279069766; -70.15011547344113
706.4341085271317; -61.48960739030025
706.5891472868217; -52.482678983833694
706.7441860465116; -41.74364896073902
707.0542635658915; -32.04387990762126
707.1317829457364; -22.517321016166278
707.2868217054263; -15.415704387990758
707.2868217054263; -9.8729792147806
707.5193798449611; -6.062355658198612
707.5968992248062; -2.4249422632794335
707.7519379844961; 1.0392609699769082
708.3720930232557; 4.330254041570441
709.3798449612402; 1.2124711316397168
710.4651162790697; -2.771362586605079
710.9302325581394; -4.849884526558867
711.3178294573643; -6.581986143187066
711.860465116279; -8.660508083140883
712.6356589147287; -10.565819861431862
709.9224806201549; -1.0392609699769082
708.9147286821704; 2.771362586605079
707.906976744186; 3.1177829099307246
707.5968992248062; -0.8660508083140712
707.5193798449611; -4.330254041570441
713.5658914728682; -11.778290993071579
714.3410852713178; -12.644341801385679
715.1937984496124; -14.030023094688232
715.9689922480619; -15.415704387990758
716.5891472868216; -17.494226327944574
717.2093023255813; -19.399538106235582
717.5968992248061; -21.47806004618937
717.906976744186; -24.24942263279445
718.7596899224806; -24.595842956120094
719.0697674418604; -22.690531177829087
719.2248062015503; -20.785219399538107
719.6899224806201; -17.321016166281737
720.2325581395348; -13.163972286374133
721.0077519379844; -9.699769053117791
722.6356589147287; -9.0069284064665
723.6434108527131; -9.353348729792145
725.1937984496124; -10.565819861431862
726.2790697674418; -11.085450346420316
727.6744186046511; -11.085450346420316
729.3798449612402; -11.431870669745962
731.3953488372092; -11.951501154734416
733.6434108527131; -12.124711316397224
736.2790697674418; -12.124711316397224
738.8372093023255; -12.038106235565806
741.627906976744; -12.297921478060033
744.5736434108526; -12.124711316397224
