1161.6590541167884; -0.00009474155531540018
1164.1495653629115; -0.00012003436378590915
1166.6400766090348; -0.000140268610562308
1169.130587855158; -0.00018579566580922968
1171.621099101281; -0.0002434545668802135
1174.1116103474042; -0.0003466405231981329
1176.6021215935275; -0.0005221900184669837
1179.0926328396506; -0.0007872499489961493
1181.1468962746899; -0.001267906321539114
1182.335976562223; -0.002011037854183967
1184.7528856717486; -0.0018382591525490655
1185.069859830346; -0.0008459379668894762
1185.3189109549585; 0.00065877336370182
1185.0925008416746; -0.0001782078232680645
1185.5236968088093; 0.00185853396122089
1188.6584601258962; 0.0007031595295115128
1190.0026434840725; 0.0008141133623915109
1192.4176846924342; 0.0007373918433643128
1195.2110100401844; 0.0005274615330591037
1197.6582621289324; 0.00031551650031801104
1200.1487733750555; 0.00017893533457725985
1202.8243034782508; 0.00006947567653624309
1205.1297958673017; -0.00009877100018715335
1207.1444563822968; -0.0002287499290002798
1210.673187405427; -0.0006957683025087535
1212.2083409519626; -0.0012223297658976728
1213.4758480931205; -0.001974214780718145
1214.741773516935; -0.0005275296113663036
1216.1171444506485; 0.000020022908598926747
1216.337096474856; 0.0006773214232468627
1217.3430258064807; 0.001350463413964137
1220.9150159869862; 0.0011117254087278372
1223.0161948167317; 0.0008689144474109539
1225.5067060628548; 0.0007227307166931818
1227.997217308978; 0.0006165009211170358
1229.6952931586075; 0.0005868996329647935
1230.2613184418174; -0.0005677170737138915
1183.1283361462165; -0.0016648022949460328
1183.950260136347; -0.0020688062033223376
1185.3778123297318; 0.0013333319724780496
1185.8104039034847; 0.0022157615618262766
1187.0216603099927; 0.0016310190628605892
1187.7138068279974; 0.001141961700089289
1214.4479660859279; -0.0012820617501684978
1217.9086986759512; 0.0015672289720643218
1218.9469184529582; 0.0013333319724780496
1185.0317390707294; -0.001367115204563507
1190.5689112147668; 0.0010781716092930216
1193.7700888605384; 0.0006954310645154865
1214.9670759744315; -0.00011257675223710906
1215.8755182793125; -0.00036773711542213705
1181.8305614249578; -0.001643538931347291
1208.9107939418905; -0.00038900047902089285
1212.8906364204174; -0.0016860656585448025
1214.1884111416762; -0.0016648022949460328
1186.6755870509905; 0.0019393378350425483
1185.2047757002306; 0.0002807954743399149
1219.7255832857136; 0.0011632250636880448
